Taxonomy,Sample,Abundance,basin,Phylum,Class,Order,Family,Core,Depth
Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,Med_1216,225,Mediterranean,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,1,12-16 cm
Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,CS_2_3235,199,Caspian,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,2,32-35 cm
Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,Med_1620,104,Mediterranean,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,1,16-20 cm
Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,CS_2_48,216,Caspian,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,2,4-8 cm
Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,Med_2428,121,Mediterranean,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,1,24-28 cm
Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,CS_2_812,185,Caspian,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,2,8-12 cm
Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,Med_48,258,Mediterranean,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,1,4-8 cm
Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,CS_48,143,Caspian,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,1,4-8 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),CS_2_04,20,Caspian,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),2,0-4 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),CS,73,Caspian,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),,
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),CS_2_1216,56,Caspian,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),2,12-16 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),Med_04,52,Mediterranean,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),1,0-4 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),CS_2_2024,55,Caspian,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),2,20-24 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),Med_1216,80,Mediterranean,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),1,12-16 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),CS_2_3235,48,Caspian,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),2,32-35 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),Med_1620,50,Mediterranean,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),1,16-20 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),CS_2_48,42,Caspian,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),2,4-8 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),Med_2428,44,Mediterranean,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),1,24-28 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),CS_2_812,44,Caspian,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),2,8-12 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),Med_48,62,Mediterranean,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),1,4-8 cm
Bacteria;Planctomycetota;(Planctomycetota);(Planctomycetota),CS_48,30,Caspian,Bacteria,Planctomycetota,(Planctomycetota),(Planctomycetota),1,4-8 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,CS_2_04,19,Caspian,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,2,0-4 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,CS,5,Caspian,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,,
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,CS_2_1216,61,Caspian,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,2,12-16 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Med_04,3,Mediterranean,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,1,0-4 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,CS_2_2024,4,Caspian,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,2,20-24 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Med_1216,2,Mediterranean,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,1,12-16 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,CS_2_3235,4,Caspian,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,2,32-35 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Med_1620,6,Mediterranean,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,1,16-20 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,CS_2_48,6,Caspian,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,2,4-8 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Med_2428,30,Mediterranean,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,1,24-28 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,CS_2_812,17,Caspian,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,2,8-12 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Med_48,2,Mediterranean,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,1,4-8 cm
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,CS_48,7,Caspian,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,1,4-8 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,CS_2_04,19,Caspian,Bacteria,Myxococcota,Polyangia,Haliangiales,2,0-4 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,CS,9,Caspian,Bacteria,Myxococcota,Polyangia,Haliangiales,,
Bacteria;Myxococcota;Polyangia;Haliangiales,CS_2_1216,27,Caspian,Bacteria,Myxococcota,Polyangia,Haliangiales,2,12-16 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,Med_04,NA,Mediterranean,Bacteria,Myxococcota,Polyangia,Haliangiales,1,0-4 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,CS_2_2024,16,Caspian,Bacteria,Myxococcota,Polyangia,Haliangiales,2,20-24 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,Med_1216,2,Mediterranean,Bacteria,Myxococcota,Polyangia,Haliangiales,1,12-16 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,CS_2_3235,2,Caspian,Bacteria,Myxococcota,Polyangia,Haliangiales,2,32-35 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,Med_1620,2,Mediterranean,Bacteria,Myxococcota,Polyangia,Haliangiales,1,16-20 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,CS_2_48,5,Caspian,Bacteria,Myxococcota,Polyangia,Haliangiales,2,4-8 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,Med_2428,3,Mediterranean,Bacteria,Myxococcota,Polyangia,Haliangiales,1,24-28 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,CS_2_812,13,Caspian,Bacteria,Myxococcota,Polyangia,Haliangiales,2,8-12 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,Med_48,NA,Mediterranean,Bacteria,Myxococcota,Polyangia,Haliangiales,1,4-8 cm
Bacteria;Myxococcota;Polyangia;Haliangiales,CS_48,10,Caspian,Bacteria,Myxococcota,Polyangia,Haliangiales,1,4-8 cm
Bacteria;Dependentiae;Babeliae;Babeliales,CS_2_04,19,Caspian,Bacteria,Dependentiae,Babeliae,Babeliales,2,0-4 cm
Bacteria;Dependentiae;Babeliae;Babeliales,CS,89,Caspian,Bacteria,Dependentiae,Babeliae,Babeliales,,
Bacteria;Dependentiae;Babeliae;Babeliales,CS_2_1216,28,Caspian,Bacteria,Dependentiae,Babeliae,Babeliales,2,12-16 cm
Bacteria;Dependentiae;Babeliae;Babeliales,Med_04,153,Mediterranean,Bacteria,Dependentiae,Babeliae,Babeliales,1,0-4 cm
Bacteria;Dependentiae;Babeliae;Babeliales,CS_2_2024,62,Caspian,Bacteria,Dependentiae,Babeliae,Babeliales,2,20-24 cm
Bacteria;Dependentiae;Babeliae;Babeliales,Med_1216,135,Mediterranean,Bacteria,Dependentiae,Babeliae,Babeliales,1,12-16 cm
Bacteria;Dependentiae;Babeliae;Babeliales,CS_2_3235,46,Caspian,Bacteria,Dependentiae,Babeliae,Babeliales,2,32-35 cm
Bacteria;Dependentiae;Babeliae;Babeliales,Med_1620,89,Mediterranean,Bacteria,Dependentiae,Babeliae,Babeliales,1,16-20 cm
Bacteria;Dependentiae;Babeliae;Babeliales,CS_2_48,119,Caspian,Bacteria,Dependentiae,Babeliae,Babeliales,2,4-8 cm
Bacteria;Dependentiae;Babeliae;Babeliales,Med_2428,98,Mediterranean,Bacteria,Dependentiae,Babeliae,Babeliales,1,24-28 cm
Bacteria;Dependentiae;Babeliae;Babeliales,CS_2_812,61,Caspian,Bacteria,Dependentiae,Babeliae,Babeliales,2,8-12 cm
Bacteria;Dependentiae;Babeliae;Babeliales,Med_48,59,Mediterranean,Bacteria,Dependentiae,Babeliae,Babeliales,1,4-8 cm
Bacteria;Dependentiae;Babeliae;Babeliales,CS_48,92,Caspian,Bacteria,Dependentiae,Babeliae,Babeliales,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,CS_2_04,19,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,2,0-4 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,CS,13,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,CS_2_1216,10,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,2,12-16 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Med_04,21,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,1,0-4 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,CS_2_2024,9,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,2,20-24 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Med_1216,15,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,1,12-16 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,CS_2_3235,7,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,2,32-35 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Med_1620,39,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,1,16-20 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,CS_2_48,6,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,2,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Med_2428,34,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,1,24-28 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,CS_2_812,10,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,2,8-12 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Med_48,9,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,CS_48,10,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,1,4-8 cm
Archaea;(Archaea);(Archaea);(Archaea),CS_2_04,19,Caspian,Archaea,(Archaea),(Archaea),(Archaea),2,0-4 cm
Archaea;(Archaea);(Archaea);(Archaea),CS,104,Caspian,Archaea,(Archaea),(Archaea),(Archaea),,
Archaea;(Archaea);(Archaea);(Archaea),CS_2_1216,25,Caspian,Archaea,(Archaea),(Archaea),(Archaea),2,12-16 cm
Archaea;(Archaea);(Archaea);(Archaea),Med_04,257,Mediterranean,Archaea,(Archaea),(Archaea),(Archaea),1,0-4 cm
Archaea;(Archaea);(Archaea);(Archaea),CS_2_2024,116,Caspian,Archaea,(Archaea),(Archaea),(Archaea),2,20-24 cm
Archaea;(Archaea);(Archaea);(Archaea),Med_1216,121,Mediterranean,Archaea,(Archaea),(Archaea),(Archaea),1,12-16 cm
Archaea;(Archaea);(Archaea);(Archaea),CS_2_3235,102,Caspian,Archaea,(Archaea),(Archaea),(Archaea),2,32-35 cm
Archaea;(Archaea);(Archaea);(Archaea),Med_1620,94,Mediterranean,Archaea,(Archaea),(Archaea),(Archaea),1,16-20 cm
Archaea;(Archaea);(Archaea);(Archaea),CS_2_48,120,Caspian,Archaea,(Archaea),(Archaea),(Archaea),2,4-8 cm
Archaea;(Archaea);(Archaea);(Archaea),Med_2428,65,Mediterranean,Archaea,(Archaea),(Archaea),(Archaea),1,24-28 cm
Archaea;(Archaea);(Archaea);(Archaea),CS_2_812,87,Caspian,Archaea,(Archaea),(Archaea),(Archaea),2,8-12 cm
Archaea;(Archaea);(Archaea);(Archaea),Med_48,124,Mediterranean,Archaea,(Archaea),(Archaea),(Archaea),1,4-8 cm
Archaea;(Archaea);(Archaea);(Archaea),CS_48,117,Caspian,Archaea,(Archaea),(Archaea),(Archaea),1,4-8 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,CS_2_04,19,Caspian,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,2,0-4 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,CS,7,Caspian,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,,
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,CS_2_1216,11,Caspian,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,2,12-16 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,Med_04,4,Mediterranean,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,1,0-4 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,CS_2_2024,1,Caspian,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,2,20-24 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,Med_1216,NA,Mediterranean,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,1,12-16 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,CS_2_3235,NA,Caspian,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,2,32-35 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,Med_1620,10,Mediterranean,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,1,16-20 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,CS_2_48,NA,Caspian,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,2,4-8 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,Med_2428,7,Mediterranean,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,1,24-28 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,CS_2_812,23,Caspian,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,2,8-12 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,Med_48,5,Mediterranean,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,1,4-8 cm
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales,CS_48,9,Caspian,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,1,4-8 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,CS_2_04,19,Caspian,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,2,0-4 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,CS,3,Caspian,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,,
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,CS_2_1216,1,Caspian,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,2,12-16 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,Med_04,NA,Mediterranean,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,1,0-4 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,CS_2_2024,NA,Caspian,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,2,20-24 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,Med_1216,NA,Mediterranean,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,1,12-16 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,CS_2_3235,NA,Caspian,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,2,32-35 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,Med_1620,2,Mediterranean,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,1,16-20 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,CS_2_48,NA,Caspian,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,2,4-8 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,Med_2428,16,Mediterranean,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,1,24-28 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,CS_2_812,NA,Caspian,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,2,8-12 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,Med_48,2,Mediterranean,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,1,4-8 cm
Bacteria;Acidobacteriota;Holophagae;Subgroup 7,CS_48,3,Caspian,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,1,4-8 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,CS_2_04,18,Caspian,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,2,0-4 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,CS,6,Caspian,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,,
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,CS_2_1216,NA,Caspian,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,2,12-16 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,Med_04,3,Mediterranean,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,1,0-4 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,CS_2_2024,NA,Caspian,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,2,20-24 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,Med_1216,NA,Mediterranean,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,1,12-16 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,CS_2_3235,NA,Caspian,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,2,32-35 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,Med_1620,31,Mediterranean,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,1,16-20 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,CS_2_48,NA,Caspian,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,2,4-8 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,Med_2428,3,Mediterranean,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,1,24-28 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,CS_2_812,7,Caspian,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,2,8-12 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,Med_48,NA,Mediterranean,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,1,4-8 cm
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales,CS_48,NA,Caspian,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,1,4-8 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),CS_2_04,17,Caspian,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),2,0-4 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),CS,4,Caspian,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),,
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),CS_2_1216,17,Caspian,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),2,12-16 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),Med_04,14,Mediterranean,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),1,0-4 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),CS_2_2024,6,Caspian,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),2,20-24 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),Med_1216,13,Mediterranean,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),1,12-16 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),CS_2_3235,1,Caspian,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),2,32-35 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),Med_1620,8,Mediterranean,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),1,16-20 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),CS_2_48,6,Caspian,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),2,4-8 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),Med_2428,6,Mediterranean,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),1,24-28 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),CS_2_812,32,Caspian,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),2,8-12 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),Med_48,13,Mediterranean,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),1,4-8 cm
Bacteria;Planctomycetota;vadinHA49;(vadinHA49),CS_48,13,Caspian,Bacteria,Planctomycetota,vadinHA49,(vadinHA49),1,4-8 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,CS_2_04,17,Caspian,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,2,0-4 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,CS,58,Caspian,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,,
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,CS_2_1216,12,Caspian,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,2,12-16 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,Med_04,272,Mediterranean,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,1,0-4 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,CS_2_2024,63,Caspian,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,2,20-24 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,Med_1216,401,Mediterranean,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,1,12-16 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,CS_2_3235,86,Caspian,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,2,32-35 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,Med_1620,45,Mediterranean,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,1,16-20 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,CS_2_48,105,Caspian,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,2,4-8 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,Med_2428,60,Mediterranean,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,1,24-28 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,CS_2_812,39,Caspian,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,2,8-12 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,Med_48,123,Mediterranean,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,1,4-8 cm
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon,CS_48,74,Caspian,Archaea,Asgardarchaeota,Lokiarchaeia,uncultured archaeon,1,4-8 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,CS_2_04,17,Caspian,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,2,0-4 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,CS,4,Caspian,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,,
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,CS_2_1216,47,Caspian,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,2,12-16 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,Med_04,3,Mediterranean,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,1,0-4 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,CS_2_2024,12,Caspian,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,2,20-24 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,Med_1216,2,Mediterranean,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,1,12-16 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,CS_2_3235,14,Caspian,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,2,32-35 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,Med_1620,2,Mediterranean,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,1,16-20 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,CS_2_48,13,Caspian,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,2,4-8 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,Med_2428,17,Mediterranean,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,1,24-28 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,CS_2_812,46,Caspian,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,2,8-12 cm
Bacteria;Nitrospinota;P9X2b3D02;uncultured bacterium,Med_48,4,Mediterranean,Bacteria,Nitrospinota,P9X2b3D02,uncultured bacterium,1,4-8 cm
